-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 09/30/2025 in LST
Location: Latitude  32.2131   Longitude -7.936 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 442.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2024,5,2,18,18.45,6.09,12.27,6.08,44.27,0.0,96.56,4.54,10.9
2024,5,2,19,16.48,6.3,11.39,6.16,50.84,0.0,96.63,4.43,18.0
2024,5,2,20,14.96,6.66,10.81,6.32,57.51,0.0,96.67,4.02,28.5
2024,5,2,21,13.8,7.03,10.42,6.49,63.65,0.0,96.66,3.56,40.9
2024,5,2,22,12.94,7.26,10.1,6.59,68.34,0.0,96.64,3.21,51.7
2024,5,2,23,12.27,7.35,9.81,6.64,71.92,0.0,96.6,3.12,54.8
2024,5,3,0,11.68,7.39,9.54,6.66,74.97,0.0,96.57,3.17,52.3
2024,5,3,1,11.11,7.42,9.26,6.66,77.85,0.0,96.56,3.18,50.6
2024,5,3,2,10.55,7.41,8.98,6.66,80.82,0.0,96.57,2.97,52.5
2024,5,3,3,10.08,7.38,8.73,6.64,83.16,0.0,96.58,2.68,58.6
2024,5,3,4,9.9,7.3,8.6,6.6,83.67,0.0,96.59,2.37,67.7
2024,5,3,5,11.37,7.17,9.27,6.54,75.17,0.0,96.59,2.42,70.4
2024,5,3,6,14.56,6.89,10.73,6.42,59.89,0.0,96.59,2.25,56.6
2024,5,3,7,18.32,6.57,12.45,6.28,46.12,0.0,96.6,2.43,31.7
2024,5,3,8,21.79,6.37,14.08,6.19,36.68,0.0,96.63,2.69,6.6
2024,5,3,9,25.07,5.93,15.5,6.01,29.23,0.0,96.64,3.05,349.8
2024,5,3,10,27.32,5.55,16.43,5.85,24.9,0.0,96.61,3.64,337.9
2024,5,3,11,29.0,4.75,16.88,5.54,21.38,0.0,96.56,4.24,334.0
2024,5,3,12,30.05,3.64,16.85,5.12,18.59,0.0,96.5,4.8,336.0
2024,5,3,13,30.49,2.46,16.48,4.71,16.67,0.0,96.44,5.33,340.3
2024,5,3,14,30.37,1.56,15.96,4.41,15.71,0.0,96.4,5.79,344.3
2024,5,3,15,29.64,0.82,15.23,4.19,15.57,0.0,96.4,6.12,349.1
2024,5,3,16,28.2,0.4,14.3,4.06,16.4,0.0,96.42,6.41,354.4
2024,5,3,17,25.56,0.81,13.18,4.19,19.78,0.0,96.47,5.87,358.0
2024,5,3,18,21.21,2.14,11.68,4.62,28.37,0.0,96.54,4.72,2.1
2024,5,3,19,18.88,3.48,11.18,5.1,36.2,0.0,96.63,4.36,9.8
2024,5,3,20,16.94,4.89,10.92,5.64,45.24,0.0,96.68,3.56,22.8
2024,5,3,21,15.65,5.64,10.65,5.97,51.99,0.0,96.69,2.72,45.6
2024,5,3,22,14.82,5.76,10.29,6.05,55.56,0.0,96.67,2.06,73.1
2024,5,3,23,14.54,5.59,10.07,6.0,56.08,0.0,96.63,1.65,85.8
2024,5,4,0,14.66,5.49,10.07,5.98,55.44,0.0,96.58,1.28,71.3
2024,5,4,1,14.38,5.76,10.07,6.1,57.56,0.0,96.56,1.31,37.0
2024,5,4,2,13.3,6.45,9.88,6.36,64.38,0.0,96.57,1.69,24.4
2024,5,4,3,12.58,7.24,9.91,6.67,70.78,0.0,96.6,1.83,31.6
2024,5,4,4,12.17,7.67,9.92,6.83,74.48,0.0,96.63,1.7,51.4
2024,5,4,5,13.11,7.58,10.35,6.78,69.54,0.0,96.67,1.71,74.7
2024,5,4,6,16.18,6.99,11.58,6.52,54.87,0.0,96.69,1.42,87.2
2024,5,4,7,20.38,5.79,13.08,5.99,38.74,0.0,96.69,2.13,53.8
2024,5,4,8,24.1,4.51,14.3,5.48,28.27,0.0,96.7,2.53,33.9
2024,5,4,9,27.68,2.24,14.96,4.65,19.41,0.0,96.68,2.99,15.9
2024,5,4,10,30.07,0.49,15.28,4.08,14.83,0.0,96.62,3.64,355.4
2024,5,4,11,31.44,0.07,15.76,3.95,13.27,0.0,96.57,4.58,343.9
2024,5,4,12,32.13,-0.12,16.01,3.9,12.59,0.0,96.51,5.54,338.9
2024,5,4,13,32.2,-0.23,15.99,3.87,12.44,0.0,96.46,6.35,338.0
2024,5,4,14,31.75,-0.16,15.8,3.9,12.85,0.0,96.42,6.73,339.8
2024,5,4,15,30.77,0.2,15.49,4.01,13.97,0.0,96.42,6.76,343.7
2024,5,4,16,29.15,0.89,15.02,4.22,16.14,0.0,96.44,6.71,349.7
2024,5,4,17,26.44,2.22,14.33,4.66,20.88,0.0,96.49,5.86,356.7
2024,5,4,18,22.09,4.22,13.15,5.38,31.3,0.0,96.56,4.56,2.9
2024,5,4,19,19.88,5.85,12.86,6.02,40.14,0.0,96.65,4.36,12.1
2024,5,4,20,18.11,7.01,12.56,6.52,48.57,0.0,96.72,3.53,22.6
2024,5,4,21,16.92,7.63,12.27,6.82,54.78,0.0,96.75,2.91,33.6
2024,5,4,22,16.24,8.05,12.14,7.03,58.95,0.0,96.75,2.46,37.2
2024,5,4,23,15.38,8.55,11.96,7.29,64.57,0.0,96.73,2.42,28.2
2024,5,5,0,14.34,9.32,11.83,7.67,72.61,0.0,96.71,2.72,20.2
2024,5,5,1,13.68,10.1,11.89,8.05,79.52,0.01,96.69,2.89,23.2
2024,5,5,2,13.04,10.57,11.8,8.28,85.25,0.01,96.68,2.66,42.9
2024,5,5,3,12.48,10.5,11.49,8.23,87.88,0.02,96.65,2.55,74.8
2024,5,5,4,12.13,9.93,11.03,7.94,86.76,0.02,96.64,2.3,92.7
2024,5,5,5,13.95,9.4,11.68,7.67,74.44,0.0,96.67,1.93,71.6
2024,5,5,6,16.9,9.07,12.99,7.48,60.08,0.0,96.67,2.5,41.6
2024,5,5,7,20.12,8.25,14.18,7.06,46.34,0.0,96.63,3.11,48.3
2024,5,5,8,24.09,5.55,14.82,5.88,30.3,0.0,96.57,3.45,52.8
2024,5,5,9,27.62,2.28,14.95,4.67,19.53,0.0,96.54,3.99,29.4
2024,5,5,10,29.82,-0.05,14.89,3.93,14.47,0.0,96.49,4.92,10.1
2024,5,5,11,31.01,-0.83,15.09,3.71,12.75,0.0,96.41,5.47,1.0
2024,5,5,12,31.75,-0.95,15.4,3.67,12.09,0.0,96.34,5.95,355.2
2024,5,5,13,31.82,-0.77,15.52,3.73,12.23,0.0,96.28,6.52,351.0
2024,5,5,14,31.34,-0.15,15.6,3.93,13.23,0.0,96.24,6.88,350.5
2024,5,5,15,30.39,0.84,15.62,4.25,15.1,0.0,96.23,6.94,351.8
2024,5,5,16,28.8,2.21,15.51,4.72,18.38,0.0,96.25,7.01,354.3
2024,5,5,17,26.3,4.19,15.24,5.44,24.51,0.0,96.29,6.6,358.2
2024,5,5,18,23.22,6.69,14.95,6.43,34.83,0.0,96.37,5.84,0.1
2024,5,5,19,21.29,8.88,15.08,7.44,45.35,0.0,96.46,5.89,7.8
2024,5,5,20,19.79,10.51,15.15,8.27,55.31,0.0,96.53,5.27,17.9
2024,5,5,21,18.75,11.56,15.15,8.87,63.29,0.0,96.57,4.36,29.4
2024,5,5,22,17.95,12.19,15.07,9.25,69.38,0.0,96.57,3.2,40.6
2024,5,5,23,17.49,12.52,15.01,9.46,72.99,0.0,96.52,2.86,47.3
2024,5,6,0,17.24,12.73,14.98,9.59,75.1,0.0,96.43,3.05,51.4
2024,5,6,1,16.99,12.82,14.9,9.66,76.79,0.0,96.35,3.1,56.6
2024,5,6,2,16.59,12.83,14.71,9.66,78.72,0.0,96.29,2.85,59.2
2024,5,6,3,16.2,12.78,14.49,9.63,80.42,0.0,96.25,2.63,57.1
2024,5,6,4,15.76,12.74,14.25,9.61,82.54,0.0,96.25,2.4,47.2
2024,5,6,5,16.28,12.79,14.54,9.62,79.95,0.0,96.28,3.23,33.5
2024,5,6,6,18.17,12.57,15.37,9.46,69.79,0.0,96.31,3.87,31.6
2024,5,6,7,21.14,11.25,16.2,8.66,53.16,0.0,96.34,4.56,32.0
2024,5,6,8,23.88,9.71,16.8,7.82,40.67,0.0,96.36,4.93,27.9
2024,5,6,9,26.13,8.61,17.37,7.25,32.99,0.0,96.35,5.19,24.2
2024,5,6,10,27.98,7.83,17.9,6.88,28.07,0.0,96.31,5.35,20.2
2024,5,6,11,29.44,7.35,18.39,6.66,24.96,0.0,96.24,5.43,15.7
2024,5,6,12,30.44,7.12,18.78,6.56,23.2,0.0,96.18,5.51,9.9
2024,5,6,13,30.82,7.15,18.99,6.58,22.76,0.0,96.12,5.51,5.7
2024,5,6,14,30.92,7.04,18.98,6.53,22.44,0.0,96.08,5.54,4.4
2024,5,6,15,30.49,6.95,18.72,6.5,22.89,0.0,96.07,5.78,5.3
2024,5,6,16,29.31,7.16,18.23,6.61,24.91,0.0,96.07,6.12,7.7
2024,5,6,17,27.13,7.85,17.49,6.94,29.7,0.0,96.12,6.15,9.6
2024,5,6,18,23.59,9.11,16.35,7.54,39.84,0.0,96.18,5.61,10.3
2024,5,6,19,21.6,10.28,15.94,8.14,48.56,0.0,96.27,6.21,15.1
2024,5,6,20,19.68,11.06,15.37,8.55,57.45,0.0,96.36,6.04,24.7
2024,5,6,21,18.08,11.47,14.77,8.78,65.21,0.0,96.38,4.94,38.2
2024,5,6,22,16.96,11.53,14.25,8.81,70.23,0.0,96.39,3.85,51.2
2024,5,6,23,16.06,11.42,13.74,8.75,73.86,0.0,96.38,3.14,56.3
2024,5,7,0,15.33,11.28,13.31,8.67,76.69,0.0,96.37,2.93,55.6
2024,5,7,1,14.75,11.16,12.95,8.61,79.05,0.0,96.36,2.93,53.1
2024,5,7,2,14.3,11.04,12.67,8.54,80.71,0.0,96.35,3.06,53.5
2024,5,7,3,13.86,10.86,12.36,8.44,82.06,0.0,96.32,3.11,58.8
2024,5,7,4,13.48,10.59,12.04,8.29,82.61,0.0,96.3,3.08,67.5
2024,5,7,5,15.19,10.17,12.68,8.07,71.99,0.0,96.29,3.42,75.8
2024,5,7,6,18.53,9.92,14.23,7.93,57.23,0.0,96.28,3.66,73.8
2024,5,7,7,22.95,9.29,16.12,7.61,41.83,0.0,96.27,4.89,61.7
2024,5,7,8,27.07,7.24,17.15,6.62,28.48,0.0,96.26,5.49,53.3
2024,5,7,9,30.01,5.43,17.72,5.82,21.12,0.0,96.24,5.44,43.6
2024,5,7,10,31.93,4.52,18.23,5.46,17.75,0.0,96.19,5.37,33.7
2024,5,7,11,33.0,3.9,18.45,5.23,16.0,0.0,96.14,5.37,24.4
2024,5,7,12,33.4,3.52,18.46,5.09,15.23,0.0,96.11,5.4,16.4
2024,5,7,13,33.53,3.4,18.47,5.05,14.99,0.0,96.07,5.54,10.4
2024,5,7,14,33.6,3.46,18.53,5.08,15.02,0.0,96.04,5.67,6.9
2024,5,7,15,33.37,3.64,18.51,5.14,15.39,0.0,96.04,5.87,5.0
2024,5,7,16,32.06,4.05,18.05,5.31,17.12,0.0,96.06,6.27,5.2
2024,5,7,17,29.34,5.18,17.26,5.77,21.73,0.0,96.1,6.04,6.1
2024,5,7,18,24.81,6.99,15.9,6.54,32.14,0.0,96.18,5.09,8.1
2024,5,7,19,22.29,8.65,15.47,7.32,41.89,0.0,96.27,4.69,17.5
2024,5,7,20,20.29,9.79,15.04,7.9,51.12,0.0,96.33,3.77,31.1
2024,5,7,21,18.99,10.35,14.67,8.19,57.46,0.0,96.35,2.96,45.4
2024,5,7,22,18.17,10.58,14.38,8.32,61.43,0.0,96.33,2.26,51.7
2024,5,7,23,17.61,10.78,14.2,8.43,64.45,0.0,96.3,1.81,43.7
2024,5,8,0,17.0,11.05,14.02,8.6,68.3,0.0,96.26,1.65,27.8
2024,5,8,1,16.35,11.43,13.89,8.81,72.91,0.0,96.26,1.54,13.1
2024,5,8,2,15.67,11.84,13.76,9.04,78.12,0.0,96.25,1.37,6.3
2024,5,8,3,15.42,12.08,13.75,9.17,80.5,0.0,96.24,0.96,16.4
2024,5,8,4,15.04,12.01,13.52,9.13,82.13,0.0,96.23,0.49,66.0
2024,5,8,5,16.12,11.62,13.87,8.91,74.81,0.0,96.24,0.62,103.1
2024,5,8,6,18.98,11.23,15.1,8.7,60.99,0.0,96.24,0.12,41.6
2024,5,8,7,22.94,10.74,16.84,8.4,46.17,0.0,96.24,1.24,339.7
2024,5,8,8,27.23,9.24,18.23,7.6,32.37,0.0,96.24,1.86,334.8
2024,5,8,9,30.79,7.78,19.29,6.87,23.82,0.0,96.21,2.31,323.3
2024,5,8,10,33.1,6.99,20.04,6.5,19.77,0.0,96.16,3.22,314.7
2024,5,8,11,34.55,6.47,20.51,6.27,17.58,0.0,96.1,4.44,313.0
2024,5,8,12,35.51,6.22,20.86,6.17,16.4,0.0,96.06,5.6,315.9
2024,5,8,13,35.77,6.1,20.93,6.12,16.03,0.0,96.01,6.25,320.1
2024,5,8,14,35.43,5.92,20.67,6.04,16.11,0.0,96.0,6.08,321.5
2024,5,8,15,34.57,5.79,20.18,5.99,16.76,0.0,95.99,5.61,321.3
2024,5,8,16,33.08,5.86,19.47,6.02,18.31,0.0,96.02,5.41,321.6
2024,5,8,17,30.36,6.57,18.46,6.33,22.47,0.0,96.09,4.69,323.8
2024,5,8,18,26.22,7.78,17.0,6.88,31.09,0.0,96.18,3.97,326.2
2024,5,8,19,24.34,8.73,16.54,7.33,37.07,0.0,96.28,3.57,328.8
2024,5,8,20,22.81,9.53,16.17,7.73,42.88,0.0,96.35,2.51,332.2
2024,5,8,21,22.33,9.99,16.16,7.97,45.52,0.0,96.36,0.99,342.3
2024,5,8,22,21.71,10.04,15.88,8.01,47.49,0.0,96.31,0.88,124.8
2024,5,8,23,21.47,9.56,15.51,7.78,46.78,0.0,96.23,1.84,137.2
2024,5,9,0,21.6,8.91,15.25,7.46,44.47,0.0,96.15,1.96,149.2
2024,5,9,1,22.28,8.43,15.36,7.22,41.29,0.0,96.13,1.11,187.8
2024,5,9,2,22.2,8.27,15.24,7.14,41.03,0.0,96.12,0.79,267.1
2024,5,9,3,21.49,8.25,14.87,7.13,42.78,0.0,96.12,0.75,309.0
2024,5,9,4,21.08,8.26,14.67,7.13,43.88,0.0,96.13,0.4,315.0
2024,5,9,5,21.81,8.39,15.1,7.21,42.45,0.0,96.18,0.31,200.8
2024,5,9,6,23.28,8.12,15.7,7.06,38.03,0.0,96.2,0.82,145.0
2024,5,9,7,25.15,7.82,16.49,6.93,33.36,0.0,96.18,1.56,118.4
2024,5,9,8,28.39,7.47,17.93,6.76,26.89,0.0,96.15,2.55,109.0
2024,5,9,9,33.61,4.99,19.3,5.72,16.91,0.0,96.12,1.59,85.3
2024,5,9,10,36.85,2.67,19.76,4.79,11.84,0.0,96.08,1.2,0.0
2024,5,9,11,37.57,2.38,19.98,4.68,11.12,0.0,96.04,1.91,329.4
2024,5,9,12,36.59,2.32,19.46,4.67,11.7,0.01,96.01,2.1,311.7
2024,5,9,13,35.84,2.42,19.13,4.71,12.29,0.01,95.98,2.04,300.0
2024,5,9,14,35.3,2.63,18.96,4.78,12.85,0.0,95.94,1.66,299.7
2024,5,9,15,34.36,3.74,19.05,5.2,14.71,0.0,95.92,1.3,321.5
2024,5,9,16,32.54,6.11,19.32,6.15,19.25,0.0,95.9,1.84,350.0
2024,5,9,17,30.34,6.34,18.34,6.25,22.17,0.0,95.9,2.74,5.0
2024,5,9,18,27.8,7.07,17.43,6.61,27.16,0.0,95.94,3.29,16.8
2024,5,9,19,25.93,8.17,17.05,7.16,32.85,0.0,96.01,3.54,23.8
2024,5,9,20,24.47,9.13,16.8,7.66,38.35,0.0,96.07,3.43,23.9
2024,5,9,21,23.09,10.21,16.65,8.2,44.6,0.0,96.09,3.27,18.7
2024,5,9,22,21.59,11.19,16.39,8.71,51.88,0.0,96.08,2.62,14.4
2024,5,9,23,20.32,11.98,16.15,9.15,58.9,0.0,96.08,2.02,4.6
2024,5,10,0,19.36,12.67,16.01,9.56,65.29,0.0,96.06,1.57,350.5
2024,5,10,1,18.48,13.23,15.85,9.91,71.47,0.0,96.04,1.14,324.6
2024,5,10,2,17.74,13.65,15.7,10.19,76.97,0.0,96.03,0.89,291.1
2024,5,10,3,17.83,13.8,15.82,10.29,77.28,0.0,96.02,0.7,256.0
2024,5,10,4,17.98,13.43,15.7,10.07,74.92,0.0,96.02,0.95,210.3
2024,5,10,5,19.05,12.54,15.79,9.55,66.48,0.0,96.04,1.33,200.2
2024,5,10,6,21.85,11.38,16.61,8.89,52.09,0.0,96.05,1.74,202.6
2024,5,10,7,24.65,10.51,17.58,8.39,41.52,0.0,96.05,1.44,214.2
2024,5,10,8,27.55,10.36,18.95,8.29,34.57,0.0,96.06,1.59,221.7
2024,5,10,9,30.03,10.3,20.17,8.23,29.72,0.01,96.04,2.4,233.5
2024,5,10,10,31.93,10.09,21.01,8.13,26.33,0.0,95.97,3.44,258.4
2024,5,10,11,32.85,10.21,21.53,8.2,25.19,0.0,95.9,4.84,282.8
2024,5,10,12,32.31,11.01,21.66,8.62,27.29,0.0,95.87,6.37,301.1
2024,5,10,13,30.66,12.28,21.47,9.33,32.43,0.02,95.88,7.29,312.2
2024,5,10,14,28.73,12.98,20.85,9.74,37.84,0.07,95.93,7.0,314.2
2024,5,10,15,27.06,13.02,20.04,9.76,41.82,0.13,95.99,5.76,312.1
2024,5,10,16,25.66,13.02,19.34,9.76,45.43,0.12,96.01,3.96,313.8
2024,5,10,17,24.38,13.22,18.8,9.89,49.68,0.06,96.02,2.54,313.9
2024,5,10,18,22.86,13.57,18.21,10.11,55.66,0.03,96.04,1.87,299.2
2024,5,10,19,21.51,13.94,17.73,10.35,61.91,0.02,96.12,2.17,287.2
2024,5,10,20,20.48,14.18,17.33,10.51,67.01,0.01,96.18,2.42,295.7
2024,5,10,21,19.47,14.29,16.88,10.59,71.88,0.0,96.18,3.11,312.9
2024,5,10,22,18.38,14.41,16.39,10.68,77.58,0.0,96.17,3.25,316.0
2024,5,10,23,17.37,14.56,15.96,10.77,83.36,0.0,96.16,2.94,310.5
2024,5,11,0,16.45,14.71,15.58,10.88,89.26,0.0,96.16,2.49,303.2
2024,5,11,1,15.93,14.84,15.39,10.97,93.04,0.01,96.17,2.26,303.3
2024,5,11,2,15.77,14.87,15.32,10.99,94.19,0.01,96.18,1.76,309.0
2024,5,11,3,15.75,14.77,15.26,10.92,93.73,0.02,96.2,0.86,318.3
2024,5,11,4,15.75,14.62,15.18,10.81,92.81,0.02,96.22,0.39,345.3
2024,5,11,5,16.42,14.42,15.42,10.67,87.8,0.02,96.24,0.43,16.3
2024,5,11,6,18.37,14.1,16.23,10.45,76.05,0.0,96.27,0.76,5.3
2024,5,11,7,21.09,13.81,17.45,10.24,62.97,0.0,96.29,1.74,348.8
2024,5,11,8,23.94,13.27,18.61,9.89,51.17,0.01,96.32,3.05,341.0
2024,5,11,9,26.23,12.79,19.51,9.58,43.26,0.02,96.33,4.27,336.9
2024,5,11,10,28.14,12.37,20.26,9.32,37.62,0.03,96.31,5.22,337.1
2024,5,11,11,29.53,12.07,20.8,9.15,34.08,0.03,96.28,5.8,340.0
2024,5,11,12,30.4,12.0,21.2,9.11,32.26,0.03,96.24,5.96,344.1
2024,5,11,13,30.87,11.95,21.41,9.08,31.29,0.03,96.22,5.83,347.7
2024,5,11,14,30.95,11.67,21.31,8.91,30.56,0.03,96.18,5.78,350.4
2024,5,11,15,30.27,11.4,20.84,8.76,31.24,0.02,96.18,5.98,351.9
2024,5,11,16,28.79,11.25,20.02,8.67,33.68,0.01,96.19,6.29,352.4
2024,5,11,17,26.47,11.27,18.87,8.68,38.63,0.0,96.23,6.61,354.7
2024,5,11,18,23.56,11.52,17.54,8.82,46.7,0.0,96.28,6.2,356.3
2024,5,11,19,21.39,11.84,16.62,9.0,54.39,0.0,96.33,5.52,358.2
2024,5,11,20,19.84,12.16,16.0,9.19,61.14,0.01,96.39,4.51,1.3
2024,5,11,21,18.66,12.49,15.57,9.39,67.27,0.03,96.44,3.31,1.6
2024,5,11,22,17.79,12.79,15.29,9.58,72.49,0.03,96.46,2.77,2.9
2024,5,11,23,17.27,13.06,15.17,9.75,76.22,0.03,96.46,3.05,10.4
2024,5,12,0,16.91,13.31,15.11,9.91,79.23,0.02,96.43,3.54,20.5
2024,5,12,1,16.6,13.56,15.08,10.07,82.09,0.02,96.41,3.69,24.5
2024,5,12,2,15.99,13.81,14.9,10.24,86.78,0.07,96.41,3.96,21.0
2024,5,12,3,15.36,13.94,14.65,10.32,91.06,0.13,96.42,4.11,16.7
2024,5,12,4,15.13,13.87,14.5,10.27,91.99,0.14,96.44,4.3,16.1
2024,5,12,5,15.38,13.66,14.52,10.13,89.33,0.11,96.47,4.5,18.5
2024,5,12,6,16.51,13.34,14.93,9.91,81.33,0.04,96.49,4.57,20.4
2024,5,12,7,18.38,12.89,15.64,9.63,70.25,0.01,96.51,4.41,19.2
2024,5,12,8,20.86,12.53,16.7,9.4,58.78,0.0,96.5,4.16,15.8
2024,5,12,9,24.02,12.11,18.07,9.16,47.26,0.0,96.47,4.09,8.4
2024,5,12,10,26.95,11.68,19.32,8.91,38.61,0.0,96.4,4.44,357.9
2024,5,12,11,29.3,11.16,20.23,8.61,32.52,0.0,96.32,5.15,350.8
2024,5,12,12,30.8,10.65,20.73,8.33,28.85,0.0,96.25,6.13,347.6
2024,5,12,13,31.38,10.33,20.86,8.15,27.3,0.0,96.2,7.14,347.5
2024,5,12,14,30.87,10.31,20.59,8.14,28.05,0.0,96.16,7.87,348.3
2024,5,12,15,29.54,10.36,19.95,8.17,30.39,0.0,96.17,8.01,350.1
2024,5,12,16,27.72,10.31,19.01,8.14,33.66,0.0,96.21,7.63,352.6
2024,5,12,17,25.47,10.29,17.88,8.11,38.32,0.0,96.28,7.03,355.5
2024,5,12,18,22.78,10.33,16.56,8.13,45.19,0.0,96.38,5.73,358.9
2024,5,12,19,20.8,10.44,15.62,8.19,51.42,0.0,96.46,4.9,5.4
2024,5,12,20,19.4,10.6,15.0,8.27,56.65,0.0,96.51,4.13,17.3
2024,5,12,21,18.36,10.84,14.6,8.41,61.47,0.0,96.51,3.24,28.1
2024,5,12,22,17.52,11.17,14.35,8.61,66.33,0.01,96.5,2.76,30.7
2024,5,12,23,16.95,11.58,14.27,8.85,70.64,0.01,96.46,2.87,27.4
2024,5,13,0,16.44,12.04,14.24,9.14,75.31,0.01,96.4,3.41,25.4
2024,5,13,1,15.94,12.48,14.21,9.42,80.08,0.02,96.36,3.49,25.8
2024,5,13,2,15.63,12.83,14.23,9.63,83.48,0.02,96.34,3.18,25.1
2024,5,13,3,15.38,13.05,14.21,9.77,86.05,0.03,96.34,3.08,20.6
2024,5,13,4,15.02,13.2,14.11,9.85,88.81,0.03,96.36,3.28,16.4
2024,5,13,5,15.76,13.37,14.57,9.95,85.58,0.01,96.41,4.27,16.6
2024,5,13,6,17.9,13.26,15.58,9.87,74.14,0.0,96.44,4.57,21.3
2024,5,13,7,21.07,12.75,16.91,9.54,58.86,0.0,96.47,4.76,22.1
2024,5,13,8,23.79,12.33,18.06,9.28,48.54,0.0,96.47,4.69,17.6
2024,5,13,9,26.1,12.01,19.05,9.1,41.47,0.0,96.44,4.69,9.4
2024,5,13,10,28.12,11.61,19.86,8.86,35.84,0.0,96.38,5.06,0.9
2024,5,13,11,29.7,11.07,20.39,8.55,31.55,0.0,96.29,5.5,355.3
2024,5,13,12,30.65,10.56,20.61,8.27,28.88,0.0,96.23,5.97,351.3
2024,5,13,13,30.84,10.06,20.45,8.0,27.63,0.0,96.18,6.31,348.6
2024,5,13,14,30.66,9.35,20.0,7.63,26.62,0.0,96.14,6.31,347.7
2024,5,13,15,29.92,8.76,19.34,7.33,26.68,0.0,96.12,6.2,348.8
2024,5,13,16,28.55,8.37,18.46,7.14,28.13,0.0,96.12,6.09,351.3
2024,5,13,17,26.44,8.16,17.3,7.04,31.39,0.0,96.15,5.88,354.3
2024,5,13,18,23.23,8.28,15.76,7.09,38.31,0.0,96.21,4.83,356.0
2024,5,13,19,20.98,8.83,14.9,7.37,45.7,0.0,96.29,4.75,0.4
2024,5,13,20,19.25,9.64,14.45,7.8,53.86,0.0,96.35,4.29,9.1
2024,5,13,21,17.96,10.43,14.2,8.24,61.68,0.01,96.38,3.6,18.0
2024,5,13,22,16.96,11.11,14.04,8.63,68.79,0.02,96.36,2.9,19.9
2024,5,13,23,16.4,11.61,14.01,8.91,73.56,0.03,96.33,3.15,16.0
2024,5,14,0,15.86,12.05,13.95,9.16,78.23,0.04,96.3,3.74,13.6
2024,5,14,1,15.35,12.42,13.88,9.37,82.66,0.04,96.28,3.93,14.7
2024,5,14,2,14.92,12.58,13.75,9.47,85.87,0.05,96.27,3.93,21.0
2024,5,14,3,14.64,12.75,13.7,9.57,88.36,0.06,96.28,3.72,30.9
2024,5,14,4,14.58,12.79,13.68,9.59,88.9,0.08,96.28,3.61,44.1
2024,5,14,5,15.14,12.54,13.84,9.42,84.25,0.06,96.3,4.07,52.7
2024,5,14,6,16.69,12.04,14.36,9.12,73.88,0.02,96.31,4.26,51.6
2024,5,14,7,19.03,11.46,15.25,8.78,61.39,0.02,96.3,4.39,41.1
2024,5,14,8,21.57,10.9,16.24,8.46,50.56,0.02,96.28,4.88,30.6
2024,5,14,9,23.94,10.4,17.17,8.18,42.33,0.01,96.24,5.47,23.0
2024,5,14,10,26.02,10.04,18.03,7.99,36.51,0.0,96.18,5.82,17.6
2024,5,14,11,27.7,9.91,18.8,7.93,32.8,0.0,96.09,5.92,12.8
2024,5,14,12,28.9,9.97,19.43,7.98,30.75,0.0,96.0,5.98,7.9
2024,5,14,13,29.48,10.13,19.8,8.08,30.09,0.0,95.94,6.17,3.3
2024,5,14,14,29.39,10.16,19.77,8.1,30.31,0.0,95.89,6.45,0.6
2024,5,14,15,28.52,10.1,19.31,8.06,31.71,0.0,95.87,6.8,359.2
2024,5,14,16,26.76,10.04,18.4,8.02,34.97,0.0,95.88,7.2,359.4
2024,5,14,17,24.05,10.04,17.04,8.01,41.06,0.0,95.94,7.56,2.0
2024,5,14,18,20.65,10.08,15.37,8.02,50.6,0.0,96.03,7.48,5.7
2024,5,14,19,17.95,10.1,14.02,8.03,59.99,0.0,96.12,7.34,11.8
2024,5,14,20,16.2,10.17,13.18,8.06,67.33,0.0,96.2,6.85,20.2
2024,5,14,21,15.21,10.34,12.78,8.15,72.56,0.0,96.23,6.12,27.9
2024,5,14,22,14.64,10.44,12.54,8.2,75.72,0.0,96.21,5.62,34.3
2024,5,14,23,14.26,10.46,12.36,8.22,77.77,0.01,96.18,5.2,36.9
2024,5,15,0,13.97,10.44,12.2,8.21,79.1,0.01,96.12,4.97,36.4
2024,5,15,1,13.75,10.4,12.08,8.2,80.11,0.01,96.07,4.92,38.1
2024,5,15,2,13.37,10.35,11.86,8.17,81.8,0.02,96.06,5.08,40.8
2024,5,15,3,13.02,10.25,11.64,8.12,83.18,0.03,96.06,5.11,43.1
2024,5,15,4,12.8,10.06,11.43,8.01,83.27,0.05,96.07,5.07,44.4
